,topicID,tweetID,label,full_text_ar,full_text_en,preprocessed_text_no_stemming,preprocessed_text_with_stemming
1135,CT20-AR-19,1230443313607651328,1,الجيش التركي يستهدف براجمات الصواريخ مواقع قوات النظام في محيط بلدة النيرب شرق إدلب https://t.co/tOsd6GtF5x,Turkish army targets Braszmat missile sites system forces in the vicinity of the town Nairab east of Idlib https://t.co/tOsd6GtF5x,turkish army targets braszmat missile sites system forces vicinity town nairab east idlib,turkish army targets braszmat missile sites system forces vicinity town nairab east idlib
1136,CT20-AR-19,1230445213459664896,1,"﴿ وَإِن تَتَوَلَّوا يَستَبدِل قَومًا غَيرَكُم ثُمَّ لا يَكونوا أَمثالَكُم ﴾
الجيش التركي يدخل مدينة النيرب ويحررها من عصابات العلوية وإيران وروسيا.
الله أكبر https://t.co/M1IXli97uO",") If Ttoloa replaces people other than you, then do not be like you (
Turkish army enters the city Nairab and upper bands of the Freed, Iran and Russia.
Allah Akbar https://t.co/M1IXli97uO",ttoloa replaces people like turkish army enters city nairab upper bands freed iran russia allah akbar,ttoloa replaces people like turkish army enters city nairab upper bands freed iran russia allah akbar
1137,CT20-AR-19,1230446189784502273,1,#متداول | دبابات الجيش التركي تتجه نحو بلدة النيرب في ريف إدلب الشرقي https://t.co/2vMlSODnOV,# Trader | Turkish army tanks heading towards the town Neirab in the eastern countryside of Idlib https://t.co/2vMlSODnOV,trader turkish army tanks heading towards town neirab eastern countryside idlib,trader turkish army tanks heading towards town neirab eastern countryside idlib
1138,CT20-AR-19,1230448990484914176,1,"المتحدث باسم الخارجية التركية: تركيا لم تؤكد بعد مشاركتها في القمة الثلاثية المرتقبة بين زعماء روسيا وتركيا وإيران في طهران.

الروسي بيسكوف :لم يظهر شيئ محدد حول لقاء بوتين وأردوغان على خلفية تطورات الوضع في سوريا.","Turkish Foreign Ministry Spokesman: Turkey has yet to confirm its participation in the upcoming three-way summit between Russia, Turkey and the leaders of Iran in Tehran.

Russian Peskov: something about a specific meeting, Putin and Erdogan did not appear on the background of the situation in Syria.",turkish foreign ministry spokesman turkey yet confirm participation upcoming three way summit russia turkey leaders iran tehran russian peskov something specific meeting putin erdogan appear background situation syria,turkish foreign ministry spokesman turkey yet confirm participation upcoming three way summit russia turkey leaders iran tehran russian peskov something specific meeting putin erdogan appear background situation syria
1139,CT20-AR-19,1230450401318723585,1,"عاجل
الجيش العربي السوري يدمر اربع عربات لجيش الاحتلال التركي بمحيط النيرب بريف ادلب","Urgent
Syrian Arab Army destroyed four vehicles of the Turkish occupation army perimeter Nairab Brive Idlib",urgent syrian arab army destroyed four vehicles turkish occupation army perimeter nairab brive idlib,urgent syrian arab army destroyed four vehicles turkish occupation army perimeter nairab brive idlib
1140,CT20-AR-19,1230451776412946435,1,فصائل الثورة مدعومة من الجيش التركي تقتحم بلدة النيرب. https://t.co/Yiz26RgOaO,Revolution factions backed by the Turkish army stormed the town Nairab. https://t.co/Yiz26RgOaO,revolution factions backed turkish army stormed town nairab,revolution factions backed turkish army stormed town nairab
1141,CT20-AR-19,1230452145679405057,1,"مع بدء تحرك القوات التركية في النيرب شرق إدلب..
حساب الناتو على تويتر ينشر فيديو داعم لتركيا ويقول في التغريدة: ""تركيا هي الناتو"" https://t.co/DHBxezutoq","With the start of the Turkish forces moved in Neirab east of Idlib ..
NATO account on Twitter published a supportive video Turkey says in the tweet: ""Turkey is a NATO"" https://t.co/DHBxezutoq",start turkish forces moved neirab east idlib nato account twitter published supportive video turkey says tweet turkey nato,start turkish forces moved neirab east idlib nato account twitter published supportive video turkey says tweet turkey nato
1142,CT20-AR-19,1230452787722555392,1,عاجل : قوات تابعة للمعارضة السورية تبدأ هجوما بريا جنوب شرق #إدلب بدعم من الجيش التركي,Urgent: belonging to the Syrian opposition forces begin a ground offensive in southeast # Idlib with the support of the Turkish army,urgent belonging syrian opposition forces begin ground offensive southeast idlib support turkish army,urgent belonging syrian opposition forces begin ground offensive southeast idlib support turkish army
1143,CT20-AR-19,1230453292137885697,0,"في سوريا.. دورية عسكرية أمريكية تتسابق مع دورية عسكرية روسية !!!!!!!!!!
ننتظر تعليق الذين عقدوا قمة طارئة وهاجموا تركيا لأنها تدخلت في شمال سوريا ! https://t.co/HeAAR26nkQ","In Syria .. US military patrol racing with a Russian military patrol !!!!!!!!!!
Waiting for comments who held an emergency summit and attacked Turkey because it interfered in northern Syria! https://t.co/HeAAR26nkQ",syria us military patrol racing russian military patrol waiting comments held emergency summit attacked turkey interfered northern syria,syria us military patrol racing russian military patrol waiting comments held emergency summit attacked turkey interfered northern syria
1144,CT20-AR-19,1230453385419161600,1,قوات النظام المجرم وميليشيات روسيا تخلي مواقعها في بلدة النيرب شرق #ادلب بعد هجوم لفصائل الثوار بدعم وتغطيه من الجيش التركي,Criminal regime forces and militias Russia abandon their positions in the town east Nairab # Idlib after an attack by rebel factions supported and covered by the Turkish army,criminal regime forces militias russia abandon positions town east nairab idlib attack rebel factions supported covered turkish army,criminal regime forces militias russia abandon positions town east nairab idlib attack rebel factions supported covered turkish army
1145,CT20-AR-19,1230454577553661952,1,"الفصائل ووحدات من الجيش التركي تدمر عربة عسكرية لميليشيا أسد في بلدة #النيرب
لقراءة الخبر كاملاً اضغط على الرابط 
https://t.co/uQd001Csvd","Factions and units of the Turkish army destroyed a military vehicle militia lion in the town # Nairab
To read the full story click on the link
https://t.co/uQd001Csvd",factions units turkish army destroyed military vehicle militia lion town nairab read full story click link,factions units turkish army destroyed military vehicle militia lion town nairab read full story click link
1146,CT20-AR-19,1230455134821535744,1,"عاجل || مراسل الجزيرة:
الجيش الوطني التابع للمعارضة السورية يبدأ بمساندة الجيش التركي هجوماً برياً جنوب شرق إدلب. 
قوات برية تركية تشارك في التقدم في عدّة محاور في ريفي إدلب. 
#مباشر #تركيا #سوريا","Urgent || Al-Jazeera correspondent:
The Syrian opposition National Army begins with the support of the Turkish army ground offensive southeast of Idlib.
Turkish ground forces engaged in progress in several axes in a rural Idlib.
# # Direct Turkey # Syria",urgent al jazeera correspondent syrian opposition national army begins support turkish army ground offensive southeast idlib turkish ground forces engaged progress several axes rural idlib direct turkey syria,urgent al jazeera correspondent syrian opposition national army begins support turkish army ground offensive southeast idlib turkish ground forces engaged progress several axes rural idlib direct turkey syria
1147,CT20-AR-19,1230455941671288832,1,ناشطون: الجيش السوري ينسحب من مدينة النيرب إلى أطرافها الجنوبية إثر قصف مدفعي وصاروخي مكثف شنته فصائل مسلحة بإسناد من الجيش التركي,Activists: Syrian army withdraws from the city Neirab to the southern edges after artillery shelling and intense rocket by armed factions with support from the Turkish army,activists syrian army withdraws city neirab southern edges artillery shelling intense rocket armed factions support turkish army,activists syrian army withdraws city neirab southern edges artillery shelling intense rocket armed factions support turkish army
1148,CT20-AR-19,1230456455251316736,0,هناك حرب في الوكالة تجري في الآن #سوريا، حلف الناتو على رأسه أمريكا ممثلاً بتركيا، مقابل روسيا وإيران وبشار الأسد. ما يجري الآن يشبه الحرب العراقية الإيرانية عندما دعمت دول العالم العراق في مواجهة إيران، #تركيا تُمثل الحالة العراقية.,"There is a war in the agency now is taking place in # Syria, NATO head on America's representative in Turkey, compared to Russia, Iran and Bashar al-Assad. What is happening now is similar to the Iran-Iraq war, when the world supported Iraq against Iran, Turkey # represents the Iraqi situation.",war agency taking place syria nato head america representative turkey compared russia iran bashar al assad happening similar iran iraq war world supported iraq iran turkey represents iraqi situation,war agency taking place syria nato head america representative turkey compared russia iran bashar al assad happening similar iran iraq war world supported iraq iran turkey represents iraqi situation
1149,CT20-AR-19,1230456769094340611,0,"العملية  التي بدأت قبل قليل هدفها العسكري السيطرة على سراقب

ولها هدف سياسي أهم: رد تركي واضح على كل محاولات روسيا نسف سوتشي.

ولا ننسى أن شباط يقترب من نهايته

على كل حال.. المعركة في بدايتها

لننتظر

#سراقب #روسيا #تركيا #سوريا","The process that began shortly before its military objective control Sracb

And her most important political goal: Re Turki clear all Russia's attempts to blow up Sochi.

And do not forget that February is nearing its end

After all .. the battle at the beginning

Let's wait

# # Sracb Russia Turkey # # Syria",process began shortly military objective control sracb important political goal turki clear russia attempts blow sochi forget february nearing end battle beginning let wait sracb russia turkey syria,process began shortly military objective control sracb important political goal turki clear russia attempts blow sochi forget february nearing end battle beginning let wait sracb russia turkey syria
1150,CT20-AR-19,1230457391633883137,1,"عاجل.. مصادر عسكرية سورية تعلن تدمير عدد من الدبابات والآليات التابعة للجيش التركي قرب النيرب
https://t.co/ioDVkycioL","Urgent .. Syrian military sources announced the destruction of a number of tanks and mechanisms of the Turkish army near the Neirab
https://t.co/ioDVkycioL",urgent syrian military sources announced destruction number tanks mechanisms turkish army near neirab,urgent syrian military sources announced destruction number tanks mechanisms turkish army near neirab
1151,CT20-AR-19,1230458698432155649,0,"اللهم منزل الكتاب، مجري السحاب، سريع الحساب، هازم الأحزاب

اللهم اهزم بشار وروسيا وإيران، 
اللهم اهزمهم وزلزلهم وانتقم لعبادك

اللهم انصر الجيش الحر والجيش التركي على المجرمين الظالمين

اللهم عونك ومددك ونصرك وتمكينك","O house of the book, the course of the clouds, a quick calculation, Hazm parties

O Allah, defeat Bashar, Russia and Iran,
O Allah, defeat them Zlzlhm and avenged Thy

Oh Lord free army and the Turkish army on criminals, unjust

Oh Awnak and Mddk and Nasrk and enable",house book course clouds quick calculation hazm parties allah defeat bashar russia iran allah defeat zlzlhm avenged thy oh lord free army turkish army criminals unjust oh awnak mddk nasrk enable,house book course clouds quick calculation hazm parties allah defeat bashar russia iran allah defeat zlzlhm avenged thy oh lord free army turkish army criminals unjust oh awnak mddk nasrk enable
1152,CT20-AR-19,1230459330593464320,1,المصدر : صواريخ م.د الجيش السوري تتمكن من تدمير عدة آليات للجيش التركي بينها دبابات,"Source: Syrian army missiles, MD can destroy several mechanisms of the Turkish army, including tanks",source syrian army missiles md destroy several mechanisms turkish army including tanks,source syrian army missiles md destroy several mechanisms turkish army including tanks
1153,CT20-AR-19,1230461173654589443,0,"اخواني فلنكثر في الدعاء لنصرة جيوش المظلومين (الجيش التركي و لاخواننا في الجيش الوطني السوري) ضد احفاد ابو لهب الطاغية بشار.

فلنكون على يقين إن بشائر الانتصارات في الساحة وعلى الطوالة ستاتي باذن الله

المهم ان نتكتف ونكون قبضة واحدة ضد الطغاة
اللهم يسر لنا لاخذ ثأر المظلومين","My brothers to pray for Flankther in support of the armies of the oppressed (the Turkish army and our brothers in the Syrian National Army) against the grandsons of Abu flame tyrant Bashar.

Vlinkon sure that the promise of victories in the arena and, God willing, will come Ataiwalh

It is important that we Ntektv and one against the grip of tyrants
Oh God pleased us to take revenge of the oppressed",brothers pray flankther support armies oppressed turkish army brothers syrian national army grandsons abu flame tyrant bashar vlinkon sure promise victories arena god willing come ataiwalh important ntektv one grip tyrants oh god pleased us take revenge oppressed,brothers pray flankther support armies oppressed turkish army brothers syrian national army grandsons abu flame tyrant bashar vlinkon sure promise victories arena god willing come ataiwalh important ntektv one grip tyrants oh god pleased us take revenge oppressed
1154,CT20-AR-19,1230461270534639616,1,قناة #الجزيرة جايبة الان خبر ان جيش المعارضة السورية يتقدم نحو ادلب بمساعدة الجيش التركي واقسم بالله العظيم ان هدف اصحاب الجزيرة كان تقسيم الجيش فى مصر الى جيش تبع #الاخوان وجيش تبع الثوار يحاربوا جيش مصر ولكن جيش مصر بقيادة #السيسي اجهض مخططهم ولذلك الان ينفقوا مليارات لاسقاطه,"Channel # Jazeera Jaybh now the news that the Syrian opposition army advanced towards Idlib, with the help of the Turkish army and swear by Almighty God that the goal of the owners of the island was the army division in Egypt to the army followed the # Brotherhood and the army followed the rebels fight Egypt's army, but led by Egypt's army # Sisi aborted their plan so far spend billions to topple him",channel jazeera jaybh news syrian opposition army advanced towards idlib help turkish army swear almighty god goal owners island army division egypt army followed brotherhood army followed rebels fight egypt army led egypt army sisi aborted plan far spend billions topple,channel jazeera jaybh news syrian opposition army advanced towards idlib help turkish army swear almighty god goal owners island army division egypt army followed brotherhood army followed rebels fight egypt army led egypt army sisi aborted plan far spend billions topple
1155,CT20-AR-19,1230462102550335489,1,"""قصف تركي"" مكثف على النيرب.. والجيش السوري ينسحب إلى الأطراف https://t.co/QAocuhN63Z","""Shelling of a Turkish"" intensively Nairab .. and the Syrian army withdraws to the parties https://t.co/QAocuhN63Z",shelling turkish intensively nairab syrian army withdraws parties,shelling turkish intensively nairab syrian army withdraws parties
1156,CT20-AR-19,1230464622697820164,0,"اليوم جندت تركيا مقدراتها وشبابها واقتصادها وامنها ومصالحها وغامرت بثمن كبير من اجل ايقاف عدوان عصابات الروس والإيرانيين وشبيحة نظام بشار على اخوتهم العرب

وللاسف موقف كثير من الانظمة العربية مخزي

نحتاج كشعوب ان ننصر اخوتنا المسلمين في سوريا
وندعوا الله ان يحفظ تركيا واهلها","Today Turkey mobilized its resources and its youth and its economy, its security, interests and ventured great price in order to stop the aggression of the Russian gangs and the Iranians and the regime of Bashar shabiha on Arab brethren

Unfortunately, many of the position of the Arab regimes confound

We need to evangelize the Muslim peoples of our brothers in Syria
And call on God to preserve Turkey and its people",today turkey mobilized resources youth economy security interests ventured great price order stop aggression russian gangs iranians regime bashar shabiha arab brethren unfortunately many position arab regimes confound need evangelize muslim peoples brothers syria call god preserve turkey people,today turkey mobilized resources youth economy security interests ventured great price order stop aggression russian gangs iranians regime bashar shabiha arab brethren unfortunately many position arab regimes confound need evangelize muslim peoples brothers syria call god preserve turkey people
1157,CT20-AR-19,1230464906689904640,1,"""المقاومة الوطنية السورية"" تضع نفسها تحت تصرف الجيش السوري في وجه ""العدوان التركي""  
https://t.co/3iz2hS4Rhj","""Syrian national resistance"" put itself at the disposal of the Syrian army in the face of ""the Turkish aggression""
https://t.co/3iz2hS4Rhj",syrian national resistance put disposal syrian army face turkish aggression,syrian national resistance put disposal syrian army face turkish aggression
1158,CT20-AR-19,1230467631095992328,0,"يبدو أن الجيش التركي مع المعارضة السورية المسلحة يتحركان بحذر نحو عملية عسكرية كبيرة ضد قوات النظام في #إدلب ومحيطها، بهدف جس نبض القوات الروسية ورد فعلها تجاه التحرك التركي. 
وهذا على عكس العمليات العسكرية التركية السابقة في سوريا والتي أُعلن عن انطلاقها مع أول تحرك على الأرض.","It seems that the Turkish army with the Syrian armed opposition are moving cautiously toward a major military operation against the regime forces in Idlib # and around, in order to take the pulse of the Russian forces reportedly did towards the Turkish move.
This is unlike the previous Turkish military operations in Syria, which announced its launch with the first move on the ground.",seems turkish army syrian armed opposition moving cautiously toward major military operation regime forces idlib around order take pulse russian forces reportedly towards turkish move unlike previous turkish military operations syria announced launch first move ground,seems turkish army syrian armed opposition moving cautiously toward major military operation regime forces idlib around order take pulse russian forces reportedly towards turkish move unlike previous turkish military operations syria announced launch first move ground
1159,CT20-AR-19,1230467760288870401,1,عاجل | مراسل #الجزيرة: الجيش التركي يقصف مواقع قوات النظام السوري في سراقب بريف #إدلب,Urgent | Jazeera correspondent #: Turkish army bombarded the Syrian regime forces' positions in Brief Sracb # Idlib,urgent jazeera correspondent turkish army bombarded syrian regime forces positions brief sracb idlib,urgent jazeera correspondent turkish army bombarded syrian regime forces positions brief sracb idlib
1160,CT20-AR-19,1230468996027252742,1,الجيش التركي يستمر بقصف مواقع قوات النظام في سراقب بريف إدلب الشرقي,Turkish army continues to bomb the system forces' positions in the eastern Sracb Brive Idlib,turkish army continues bomb system forces positions eastern sracb brive idlib,turkish army continues bomb system forces positions eastern sracb brive idlib
1161,CT20-AR-19,1230469128546390016,1,"#عاجل | مراسل العربي: الجيش التركي يفعل آلية التشويش على الشبكات اللاسلكية في النيرب الواقعة بين سراقب وإدلب شمال غربي سوريا 
#عاجل_العربي","# Urgent | Arab reporter: Turkish army does jamming mechanism on the wireless networks in Neirab located between Sracb and Idleb, northwest Syria
# Aajl_araba",urgent arab reporter turkish army jamming mechanism wireless networks neirab located sracb idleb northwest syria,urgent arab reporter turkish army jamming mechanism wireless networks neirab located sracb idleb northwest syria
1162,CT20-AR-19,1230469632307482624,1,الجيش التركي يستمر بقصف مواقع قوات النظام في سراقب بريف إدلب الشرقي.,Turkish army continues to bomb positions in the regime forces Sracb Brive Idlib east.,turkish army continues bomb positions regime forces sracb brive idlib east,turkish army continues bomb positions regime forces sracb brive idlib east
1163,CT20-AR-19,1230469651173400576,1,المبعوث الأممي إلى سوريا جير بيدرسون يحذر من خطر تصعيد وشيك بين تركيا وروسيا في إدلب https://t.co/Kru6Sh4b42,UN envoy to Syria warns of Gere Pederson risk of an imminent escalation between Turkey and Russia in Idlib https://t.co/Kru6Sh4b42,un envoy syria warns gere pederson risk imminent escalation turkey russia idlib,un envoy syria warns gere pederson risk imminent escalation turkey russia idlib
1164,CT20-AR-19,1230469783109455875,0,"النيرب صددددديق 
صديق اكيد مية بالمية
الجيش الوطني والجيش التركي يبد بايد لدحر عصابات الاسد https://t.co/tlA7niQPBq","Nairab Sdddddik
Friend downright Mieh Symbols
The national army and the Turkish army showed Bade to defeat Assad gangs https://t.co/tlA7niQPBq",nairab sdddddik friend downright mieh symbols national army turkish army showed bade defeat assad gangs,nairab sdddddik friend downright mieh symbols national army turkish army showed bade defeat assad gangs
1165,CT20-AR-19,1230470162295422976,0,هل ستدعم الحكومة #السعودية بشار الأسد مرة أخرى ضد #تركيا التي تحاول وقف المجازر الوحشية في #إدلب نكاية بأردوغان؟,"Will you support the government # Saudi Arabia Bashar al-Assad again against # Turkey, which is trying to stop the brutal massacres in Idlib # Defiance Erdogan?",support government saudi arabia bashar al assad turkey trying stop brutal massacres idlib defiance erdogan,support government saudi arabia bashar al assad turkey trying stop brutal massacres idlib defiance erdogan
1166,CT20-AR-19,1230470880557457408,1,"عاجل: المشاهد الأولى من اقتحام الجيش التركي مدينة النيرب (فيديو )
https://t.co/3niMNTf1XA","Urgent: the first scenes of the Turkish army to storm the city Nairab (video)
https://t.co/3niMNTf1XA",urgent first scenes turkish army storm city nairab video,urgent first scenes turkish army storm city nairab video
1167,CT20-AR-19,1230473270539038720,1,الجيش التركي يعلن السيطرة على بلدة #النيرب بشكل كامل,Turkish army announces control of the town # Nairab completely,turkish army announces control town nairab completely,turkish army announces control town nairab completely
1168,CT20-AR-19,1230473668091879424,1,"عاجل ريف #ادلب 

الجيش التركي يعلن السيطرة على بلدة #النيرب بشكل كامل","Urgent Reef # Idlib

Turkish army announces control of the town # Nairab completely",urgent reef idlib turkish army announces control town nairab completely,urgent reef idlib turkish army announces control town nairab completely
1169,CT20-AR-19,1230475355628109826,1,"وردنا للتو 

الطيران الروسي يقصف قوات الجيش التركي في ادلب","Our answer just

Russian aviation bombed the Turkish army troops in Idlib",answer russian aviation bombed turkish army troops idlib,answer russian aviation bombed turkish army troops idlib
1170,CT20-AR-19,1230475709044359168,0,"الأتراك المسلمين في #إدلب يخوضون معارك مع الصليبيين واحنا مشغولين #السوبر والاهلي والزمالك 
وبعد ما تخلص مشاهدة الماتش كل واحد فينا يمسك تليفونه ويشتم في تركيا التي تخوض معارك نيابة عن جميع الأمة المسلمة ضد روسيا الشيوعية وبشار الشيعي العلوي
لعنة الله علي جميع المتخاذلين. 
#تركيا","Turkish Muslims in # Idlib fighting battles with the Crusaders and Ehna # busy super-Ahli and Zamalek
After the disposal Almach watch every one of us holding his cell and insulted in Turkey, which has been fighting on behalf of all Muslim nation against communist Russia and Bashar top Shiite
God's curse on all defeatists.
#Turkey",turkish muslims idlib fighting battles crusaders ehna busy super ahli zamalek disposal almach watch every one us holding cell insulted turkey fighting behalf muslim nation communist russia bashar top shiite god curse defeatists turkey,turkish muslims idlib fighting battles crusaders ehna busy super ahli zamalek disposal almach watch every one us holding cell insulted turkey fighting behalf muslim nation communist russia bashar top shiite god curse defeatists turkey
1171,CT20-AR-19,1230475851877244934,1,"جرحى من عناصر الجيش التركي بقصف جوي للطيران الحربي قرب النقطة العسكرية التركية في بلدة قيمناس بريف إدلب الشرقي.

ال f16 كانت تنتظر هذه اللحظة لبدء عملها .","Wounded Turkish army aerial bombardment by warplanes near a military point in the eastern Turkish town of Qamnas Brive Idlib.

The f16 was waiting for this moment to start its work.",wounded turkish army aerial bombardment warplanes near military point eastern turkish town qamnas brive idlib waiting moment start work,wounded turkish army aerial bombardment warplanes near military point eastern turkish town qamnas brive idlib waiting moment start work
1172,CT20-AR-19,1230477906666762241,1,صحيفة “اندبندنت” النسخة التركية: “تركيا أبلغت حلف “الناتو” بأنها ستنفذ عملية عسكرية ضد قوات نظام الأسد في إدلب، وطلبت منه فرض حظر جوي في سماء المدينة”.,"The newspaper ""The Independent"" Turkish Version: ""Turkey informed NATO,"" NATO ""that it will be carried out a military operation against the Assad regime forces in Idlib, and asked him to ban air in the sky of the city.""",newspaper independent turkish version turkey informed nato nato carried military operation assad regime forces idlib asked ban air sky city,newspaper independent turkish version turkey informed nato nato carried military operation assad regime forces idlib asked ban air sky city
1173,CT20-AR-19,1230478724459565057,1,"فيديو يداوله ناشطون معارضون لبقايا محرك صاروخ توشكا استهدف به الجيش السوري مرتزقة اردوغان و النصرة و الجيش التركي على محاور تحيط بالنيرب 

الرأس الحربي للصاروخ يزن نصف طن و قد اصاب هدفه .. والظاهر في الفيديو هو المحرك الذي ينفصل عن الرأس المتفجر 

#مراسلون https://t.co/TVuTu47CDv","Video Adolh activists opposed to the remnants of a rocket engine Toshka targeted by the Syrian army and mercenaries Erdogan and the victory of the Turkish army on the axes of surround Ballnerb

The warhead of the missile weighs half a ton and has hit its target .. and apparent in the video is the engine that separates the head from the explosive

# Reporters https://t.co/TVuTu47CDv",video adolh activists opposed remnants rocket engine toshka targeted syrian army mercenaries erdogan victory turkish army axes surround ballnerb warhead missile weighs half ton hit target apparent video engine separates head explosive reporters,video adolh activists opposed remnants rocket engine toshka targeted syrian army mercenaries erdogan victory turkish army axes surround ballnerb warhead missile weighs half ton hit target apparent video engine separates head explosive reporters
1174,CT20-AR-19,1230479056963080192,1,"تغريدة لحلف الناتو قبل قليل 

نحن مع #تركيا  #ادلب https://t.co/65Lz88N8bu","Tweet NATO shortly before

We are with Turkey # # Idlib https://t.co/65Lz88N8bu",tweet nato shortly turkey idlib,tweet nato shortly turkey idlib
1175,CT20-AR-19,1230479179138969600,1,"هجوم بري يقوده الجيش التركي ومعه فصائل المعارضة السورية الموالية له، في ريف إدلب الشرقي الجنوبي.
لا يمكن اعتبار هذا الهجوم الذي تصدى له الجيش السوري هجوماً تركياً مُضاداً، فالقوة التركية لن تُعيد الدولة السورية إلى حدود سوتشي، وما هذه إلا مشاكسات تركية لتحسين شروط المفاوضات.","Ground attack led by the Turkish army, along with the Syrian opposition factions loyal to him, in the countryside of Idlib south-east.
This attack can not be regarded as who confronted him, the Syrian army counter-attack Turkey, the Turkish-Syrian state power is not going to return to the borders of Sochi, and the only Turkish to improve the terms of the negotiations bullying.",ground attack led turkish army along syrian opposition factions loyal countryside idlib south east attack regarded confronted syrian army counter attack turkey turkish syrian state power going return borders sochi turkish improve terms negotiations bullying,ground attack led turkish army along syrian opposition factions loyal countryside idlib south east attack regarded confronted syrian army counter attack turkey turkish syrian state power going return borders sochi turkish improve terms negotiations bullying
1176,CT20-AR-19,1230480538856755209,1,"#سوريا الأسد

دبابات الاحتلال #التركي تشتعل بمن فيها 
والصورة ابلغ من الكلام ..

وحلم #اردوغان حلم ابليس في الجنة اعادة الدولة العثمانية https://t.co/wblRjDiwqw","#Syria's Assad

# Turkish occupation tanks including the burning
The picture told the talk ..

Dream # Erdogan, the dream of the devil in Paradise restore the Ottoman Empire https://t.co/wblRjDiwqw",syria assad turkish occupation tanks including burning picture told talk dream erdogan dream devil paradise restore ottoman empire,syria assad turkish occupation tanks including burning picture told talk dream erdogan dream devil paradise restore ottoman empire
1177,CT20-AR-19,1230480959809740800,0,تحيه الي الجيش التركي البطل https://t.co/clpLSBbiwG,Tribute to the hero of the Turkish army https://t.co/clpLSBbiwG,tribute hero turkish army,tribute hero turkish army
1178,CT20-AR-19,1230480974745522176,0,"#فيديو | يدرك الرئيسان الروسي والسوري بأن السلطان الغارق في أحلامه الإخوانية ناقضا للعهود وأن جميع الفرص التي أتيحت له قد انتهت.. #سوريا تمضي بتحرير أراضيها من إرهابيي #أردوغان ومرتزقته رغم الفقاعات الصوتية الفارغة الآتية من الشمال

#تركيا https://t.co/GF2kZsH8Oj","# Video | Russian and Syrian presidents realize that the Sultan is immersed in his dreams of the Brotherhood invalidates covenants and all the opportunities that he had ended .. # Syria is moving liberating their land from terrorists # Erdogan, despite the sound of empty bubbles coming from the north and his mercenaries

Turkey # https://t.co/GF2kZsH8Oj",video russian syrian presidents realize sultan immersed dreams brotherhood invalidates covenants opportunities ended syria moving liberating land terrorists erdogan despite sound empty bubbles coming north mercenaries turkey,video russian syrian presidents realize sultan immersed dreams brotherhood invalidates covenants opportunities ended syria moving liberating land terrorists erdogan despite sound empty bubbles coming north mercenaries turkey
1179,CT20-AR-19,1230482753247993861,1,سوريا: مراسلة الميادين: الطائرات الحربية الروسية تدمر مرابض مدفعية نصبها الجيش التركي في قميناس في ريف إدلب الغربي,Syria correspondent fields: Russian warplanes destroyed an artillery emplacements installed the Turkish army in Qmenas in the western countryside of Idlib,syria correspondent fields russian warplanes destroyed artillery emplacements installed turkish army qmenas western countryside idlib,syria correspondent fields russian warplanes destroyed artillery emplacements installed turkish army qmenas western countryside idlib
1180,CT20-AR-19,1230486025132265473,1,"الفصائل ووحدات من الجيش التركي تُجبر ميليشيا أسد على الانسحاب من عدة مواقع في النيرب
لقراءة الخبر كاملاً اضغط على الرابط 
https://t.co/yJuOKolGxJ https://t.co/vkmAUmZiVH","Factions and units of the Turkish army militia lion forced to withdraw from several locations in Neirab
To read the full story click on the link
https://t.co/yJuOKolGxJ https://t.co/vkmAUmZiVH",factions units turkish army militia lion forced withdraw several locations neirab read full story click link,factions units turkish army militia lion forced withdraw several locations neirab read full story click link
1181,CT20-AR-19,1230486738621140993,0,"جرحى من الجيش المحمدي في قصف للطيران الروسي

أعتقد أنه السبب وراء إعطاء الأوامر لسلاح الجو التركي بالتدخل

اللهم اشف جرحانا ينكأوا لك عدوا يا رب العالمين","Mohammadi wounded army in the bombing of the Russian Air

I think it is the reason to give orders to the Turkish air force to intervene

Oh God, heal our wounded Enkooa enemy to you, O Lord of the Worlds",mohammadi wounded army bombing russian air think reason give orders turkish air force intervene oh god heal wounded enkooa enemy lord worlds,mohammadi wounded army bombing russian air think reason give orders turkish air force intervene oh god heal wounded enkooa enemy lord worlds
1182,CT20-AR-19,1230488762527948801,1,وحدات الجيش تتصدى لمحاولة هجوم تنفذها المجموعات المسلحة بمؤازرة جيش الاحتلال التركي على محور بلدة #النيرب غرب #سراقب بريف إدلب الشرقي وسط اشتباكات عنيفة تشهدها المنطقة وقصف جوي ومدفعي كثيف يستهدف مواقع المسلحين في المنطقة https://t.co/DuSq78rIFH,Army units to try to deal with an attack carried out by armed groups with the support of the Turkish occupation army on the axis of the town # # Nairab west Sracb Brive eastern Idlib amid violent clashes in the region and aerial bombardments and heavy artillery targeting insurgent positions in the area https://t.co/DuSq78rIFH,army units try deal attack carried armed groups support turkish occupation army axis town nairab west sracb brive eastern idlib amid violent clashes region aerial bombardments heavy artillery targeting insurgent positions area,army units try deal attack carried armed groups support turkish occupation army axis town nairab west sracb brive eastern idlib amid violent clashes region aerial bombardments heavy artillery targeting insurgent positions area
